########################################;;;;;;;;;;;;;;x
#ORC RAIDER AND ASSASINATION EVENTS;;;;;;;;;;;;;;x
########################################;;;;;;;;;;;;;;x
EVTDESC7801;Whispers have reached my ears that the target of the plot I am backing is due to embark on a little boat trip. I have it on good authority that the child has not yet learned to swim. If the boat was to flounder... well, these things happen all the time, don't they?;J'ai ouï dire que la personne contre qui nous complotons partira bientôt pour un petit voyage en bateau. Je sais de source sûre que cet enfant ne sait pas encore nager. Et si le bateau subissait un coup dur... ces choses arrivent tout le temps, n'est-ce pas ?;Ein Vöglein zwitscherte mir, dass das Ziel der Intrige, die ich unterstütze, bald auf eine kleine Schiffstour gehen wird. Ich weiß aus sicherer Quelle, dass das Kind noch nicht schwimmen kann. Wenn das Schiff nun kentert… nun ja, solche Sachen passieren ja ständig, nicht wahr?;;Han llegado murmullos a mis oídos de que el objetivo de la trama que estoy apoyando debe emprender un pequeño viaje en barco. Sé de buena fuente que el niño todavía no sabe nadar. Si el barco se va a la deriva... bueno, estas cosas pasan todo el tiempo, ¿no?;;;;;;;;;x
EVTDESC7821;There are snakes out there who can fell a grown man instantly with a single bite. If such a viper was to make a visit to a certain someone's bedchambers at night...;Il y a des serpents par ici qui peuvent tuer un homme adulte d'une seule morsure. Si l'une de ces vipères se rendait dans la chambre d'une certaine personne durant la nuit...;Es gibt Schlangen dort draußen, die einen gestandenen Mann mit einem einzigen Biss töten können. Wenn eine solche Viper nun zufällig des Nachts das Schlafgemach von jemand ganz bestimmtem aufsuchen würde…;;Hay serpientes por ahí que pueden derribar a un hombre adulto al instante con un solo bocado. Si esa víbora hace una visita a las alcobas de alguien por la noche...;;;;;;;;;x
EVTDESC7841;I have learned that our mutual problem likes to take in the morning air on a balcony. The fall would be a long one indeed if someone was to take a tumble from there... perhaps the railing could be adjusted slightly.;J'ai appris que notre 'problème commun' aime sortir sur son balcon au petit matin. Ce serait une bien belle chute de là-haut... Nous pourrions 'ajuster' légèrement la balustrade.;Ich habe erfahren, dass unser “gemeinsames Problem” gerne die frische Morgenluft auf dem Balkon genießt. Es wäre wahrlich ein langer Weg nach unten, wenn dort oben jemand ins Stolpern kommen sollte… vielleicht sollte man das Geländer ein wenig “anpassen”.;;He sabido que a nuestro problema común, le gusta tomar el aire de la mañana en un balcón. La caída sería muy larga si alguien se cayera desde ahí... tal vez la barandilla se puede ajustar un poco.;;;;;;;;;x
EVTDESC7861;The young nuisance we are plotting against will soon be going on hunting trip to learn about the majesty of the wilds. With hounds and other dangerous beasts running around, not to mention arrows flying in every direction, so many things could go wrong during a hunt...;Ce jeune casse-pieds contre qui nous complotons ira en voyage pour chasser et découvrir les merveilles de la nature. Les meutes de chiens, les bêtes sauvages dans les parages, sans oublier les flèches perdues, il y a tant de choses qui peuvent arriver à la chasse...;Die jugendliche Nervensäge, gegen die wir intrigieren, wird schon bald auf einen Jagdausflug gehen, um mehr über die erhabene Wildnis zu erfahren. Jagdhunde und andere gefährliche Biester werden zugegen sein, ganz zu schweigen von Jagdpfeilen, die umherschwirren. So vieles kann auf einer Jagd schiefgehen…;;La joven molestia contra la que estamos conspirando pronto se irá a una cacería para conocer la majestuosidad de la selva. Con perros y otros animales peligrosos corriendo, por no hablar de las flechas volando en todas direcciones, muchas cosas pueden salir mal durante una cacería...;;;;;;;;;x
EVTDESC7881;The target of the plot I am backing will soon travel by carriage on an isolated road. Perhaps if we gathered some mercenaries and disguised them as highwaymen... crime is on the rise, after all.;La personne contre qui nous complotons voyagera bientôt en carriole sur une route isolée. Nous pourrions peut-être rassembler quelques mercenaires et les déguiser en bandits de grand chemin... Les routes sont tellement peu sûres de nos jours.;Das Ziel einer Intrige, die ich unterstütze, wird bald in einer Kutsche auf einer einsamen Straße reisen. Vielleicht können wir ein paar Söldner zusammentrommeln und sie als Straßenräuber verkleiden… die Kriminalität nimmt in letzter Zeit zu, wie man hört.;;El objetivo de la trama que estoy apoyando pronto viajará en carruaje por una carretera aislada. Tal vez si reunimos algunos mercenarios y los disfrazamos de bandidos... la delincuencia va en aumento, después de todo.;;;;;;;;;x
EVTDESC7901;The target we are plotting against will soon embark on a lengthy journey by carriage, during which so many things could go wrong. If we could buy the loyalty of the carriage driver...;La personne contre qui nous complotons fera bientôt un long voyage en carriole durant lequel tant de choses peuvent mal tourner. Si nous pouvions soudoyer le cocher...;Das Ziel unserer Intrige geht bald auf eine lange Reise per Kutsche, dabei kann so viel schiefgehen. Wenn wir uns die Loyalität des Kutschers erkaufen könnten…;;El objetivo contra el que estamos conspirando pronto se embarcará en un largo viaje en carruaje, en el que muchas cosas podrían salir mal. Si pudiéramos comprar la lealtad del cochero...;;;;;;;;;x
EVTDESC262;During the battle, you fearlessly led a cavalry charge directly into the enemy ranks. Members of your personal guard riding beside you tumbled off their mounts as enemy arrows found their marks, but your charge plowed straight into the enemy skirmishers and your sword ran red with their blood.;Durant la bataille, vous avez chargé à cheval directement sur les lignes ennemies. Bien que des membres de votre garde personnelle qui vous accompagnaient soient tombés sous les flèches adverses, vous réussissez à foncer sur les tirailleurs ennemis et votre épée devient rouge de leur sang.;Ihr stürmt im Kampf, furchtlos auf dem Rücken Eures Pferdes, direkt in die feindliche Frontlinie. Mitglieder Eurer persönlichen Leibwache stürzen an Eurer Seite von ihren Pferden, als feindliche Pfeile ihr Ziel nicht verfehlen, doch Euer Angriff traf die feindlichen Kämpfer mit voller Wucht und Euer Schwert war rot von ihrem Blut.;;Durante la batalla, cargas a caballo sin temor contra las filas enemigas. Miembros de tu guardia personal que cabalgan a tu lado se caen de sus caballos cuando las flechas enemigas encuentran sus marcas, pero cargas arando directamente contra los hostigadores enemigos y tu espada se tiñe de rojo con su sangre.;;;;;;;;;x
EVTDESC263;While riding ahead with your personal guard, you suddenly found yourselves isolated on the battlefield and surrounded by enemy soldiers. A violent melee ensued but you gave a good account of yourself and managed to return to the main body of your army in time to lead it to victory.;Alors que vous chevauchez en première ligne accompagné de votre garde personnelle, vous vous rendez soudainement compte que vous êtes isolé sur le champ de bataille, cerné par les soldats ennemis. Une violente mêlée s'ensuit mais vous donnez le meilleur de vous-même et réussissez à retrouver le corps principal de votre armée à temps pour le mener à la victoire.;Als Ihr mit Eurer Leibwache vorausgeritten seid, fandet Ihr Euch auf einmal alleine auf dem Schlachtfeld wieder, von Feinden umzingelt. Ein brutaler Nahkampf folgte, doch Ihr machtet Eurem Namen alle Ehre und konntet rechtzeitig zu Eurer Armee zurückkehren, um sie zum Sieg zu führen.;;Mientras cabalgas con tu guardia personal, de repente os encontráis aislados en el campo de batalla y rodeados de soldados enemigos. Se produce un tumulto violento, pero te das cuenta y logras regresar al cuerpo principal de tu ejército a tiempo de llevarlo a la victoria.;;;;;;;;;x
EVTDESC264;You were in the thick of it during the battle, and your tally of slain enemy warriors has impressed even the most grizzled sergeants in your army. As you clean the blood splatter off your sword and armor, the men cheer you for the bravery you displayed in securing this victory.;Vous avez participé à la bataille et le nombre de soldats que vous avez tués impressionne même les plus anciens sergents de votre armée. Alors que vous nettoyez les éclaboussures de sang sur votre épée et votre armure, les hommes acclament votre bravoure, bravoure qui a assuré la victoire.;Ihr wart stets mittendrin im Kampf und die Liste Eurer getöteten gegnerischen Soldaten beeindruckte selbst die kampferprobtesten Sergeanten Eurer Armee. Ihr reinigt Eure Rüstung und Eurer Schwert vom Blut, während die Männer um Euch herum, Euch für Eure Tapferkeit und den Sieg bejubeln.;;Estabas metido de lleno en la batalla, y tu recuento de soldados enemigos muertos ha impresionado incluso a los sargentos más curtidos de tu ejército. Al limpiar las salpicaduras de sangre de tu espada y tu armadura, los hombres te vitorean por la valentía demostrada para asegurar esta victoria.;;;;;;;;;x
EVTDESC265;Using your foot as leverage, you pull your sword out of the dead corpse of the last foeman to fall by your hand in the battle. All around you, the men are cheering as the routing enemy soldiers flee in wild panic. Victory has been achieved, in large part thanks to your heroic efforts!;En vous aidant de votre pied, vous retirez votre épée du cadavre du dernier ennemi que vous avez fait tomber lors de la bataille. Autour de vous, les hommes se réjouissent alors que les derniers soldats adverses se sauvent en courant. C'est la victoire, et en grande partie grâce à vos efforts héroïques !;Mit Eurem Fuß als Hebel zieht Ihr Euer Schwert aus dem toten Körper des letzten Widersachers, der in dieser Schlacht von Euer Hand starb. Um Euch herum jubeln die Männer, als die gegnerischen Soldaten in wilder Panik die Flucht antreten. Der Sieg ist erreicht, nicht zuletzt dank Eurer heroischen Taten!;;Usando tu pie como palanca, sacas tu espada del cadáver del último enemigo que cayó en tus manos en la batalla. A tu alrededor, los hombres vitorean cuando los soldados enemigos huyen, presas del pánico salvaje. ¡Se ha conseguido la victoria, en gran parte gracias a tus esfuerzos heroicos!;;;;;;;;;x
EVTDESC266;Your commanding presence on the battlefield was felt during the recent victory, by friends and foes alike. You bolstered the spirits of the men when it was needed most, and you personally led the final charge that broke the back of the enemy army.;Amis et ennemis ont bien ressenti votre présence autoritaire lors de cette récente victoire sur le champ de bataille. Vous avez donné du courage à vos hommes quand c'était le plus nécessaire et vous avez personnellement mené la dernière charge qui a donné le coup final à l'ennemi.;Eure autoritäre Präsenz auf dem Schlachtfeld war deutlich spürbar bei dem letzten Sieg, sowohl bei Freund als auch bei Feind. Ihr machtet den Männern Mut, als es am notwendigsten war und habt persönlich den finalen Angriff angeführt, der der feindlichen Armee das Genick brach.;;Tu imponente presencia en el campo de batalla se sintió durante la reciente victoria, tanto por amigos como por enemigos. Reforzaste el ánimo de los hombres cuando más se necesitaba, y dirigiste personalmente la carga final que rompió la parte trasera del ejército enemigo.;;;;;;;;;x
EVTDESC267;As the enemy scurries away from the battlefield like frightened rabbits, you wipe the sweat off your brow and watch in silence. It was a hard-fought melee, and you were in the thick of it, personally leading your men to victory. Not only have you won this battle, but also a great deal of respect.;Alors que les soldats ennemis détalent comme des lapins, vous essuyez la sueur de votre front et contemplez la scène en silence. Ce fut une rude mêlée et vous en étiez au cœur, menant vous-même vos hommes à la victoire. Vous n'avez pas seulement gagné la bataille, mais aussi un grand respect.;Als die Feinde wie verschreckte Kaninchen vom Schlachtfeld flüchten, wischt Ihr den Schweiss von Eurer Stirn und beobachtet still. Es war ein harter Nahkampf und Ihr wart mittendrin und führtet Eure Männer persönlich zum Sieg. Ihr habt nicht nur diesen Kampf gewonnen, sondern auch sehr viel Respekt.;;Mientras los enemigos se escabullen lejos del campo de batalla como conejos asustados, te limpias el sudor de tu frente y observas en silencio. Fue un combate cuerpo a cuerpo muy reñido, y tú estabas en el meollo, llevando personalmente a tus hombres a la victoria. No sólo has ganado esta batalla, sino también un gran respeto.;;;;;;;;;x
EVTOPTA262;Songs will be sung of this day.;On composera des chansons pour célébrer ce jour.;Von diesem Tag werden einst Lieder gesungen.;;Se cantarán canciones de este día.;;;;;;;;;x
EVTDESC_TOG_3301;A strange chest made of an unknown metal was recovered by your minions while they looted the holding. Try as they might, they haven't been able to force the chest open and its contents remain a mystery. It has now been deposited into your care.;Un étrange coffre d'un métal inconnu a été rapporté par vos hommes après le pillage de la propriété. Malgré tous leurs efforts, ils n'ont pas réussi à forcer l'ouverture du coffre et son contenu demeure un mystère. Ils vous l'ont confié.;Eine merkwürdige Truhe aus unbekanntem Metall wurde von Euren Männern bei der Plünderung der Liegenschaft geborgen. Doch egal wie hart sie es probierten, die Truhe ließ sich nicht öffnen und ihr Inhalt bleibt ein Rätsel. Die Truhe befindet sich nun in Eurer Obhut.;;Un extraño cofre hecho de un metal desconocido fue recuperado por tus hombres mientras saqueaban la propiedad. Hagan lo que hagan, no han sido capaces de abrirlo y su contenido sigue siendo un misterio. Lo han dejado a tu cargo. ;;;;;;;;;x
EVTOPTA_TOG_3301;One day, that chest will be opened. Mark my words.;Un jour, ce coffre sera ouvert. J'en donne ma parole.;Eines Tages wird diese Truhe geöffnet werden. Merkt Euch meine Worte!;;Un día, este cofre será abierto. Recuerda mis palabras.;;;;;;;;;x
EVTDESC_TOG_3302;While looting the holding, one of your minions came upon a strange looking key made of an unknown metal. As you examine it, the metal reminds you of that mysterious chest you recovered earlier. Perhaps there is a connection!;En pillant la propriété, un de vos hommes a trouvé une étrange clef forgée dans un métal inconnu. En l'examinant, vous remarquez que ce métal ressemble au mystérieux coffre qui a été trouvé un peu plus tôt. Les deux sont peut-être liés !;Während der Plünderung der Liegenschaft fand einer Eurer Männer einen merkwürdig aussehenden Schlüssel aus unbekanntem Metall. Als Ihr ihn untersucht, erinnert Euch das Metall an die mysteriöse Truhe, die Ihr zuvor gefunden habt. Vielleicht gibt es da eine Verbindung!;;Mientras saquean la propiedad, uno de tus hombres llega con una extraña llave hecha de un metal desconocido. Mientras lo examinas, el metal te recuerda a ese cofre misterioso que recuperaste anteriormente. ¡Tal vez hay una conexión!;;;;;;;;;x
EVTOPTA_TOG_3302;Let us see if the key will fit!;Regardons si cette clef est la bonne !;Lasst uns sehen, ob der Schlüssel passt!;;¡Veamos si la llave encaja!;;;;;;;;;x
EVTDESC_TOG_3303;While looting the holding, one of your minions came upon a strange looking key made of an unknown metal. You have only seen such a metal once before – that mysterious chest that has been inherited and passed along in your clan. It's still gathering dust somewhere in your lair... could this be the key that opens it?;En pillant la propriété, un de vos hommes a trouvé une étrange clef forgée dans un métal inconnu. Vous n'avez vu cette sorte de métal qu'une seule fois, il s'agissait d'un mystérieux coffre possédé par votre famille depuis des générations. Il est toujours dans une de vos salles, sous une épaisse couche de poussière... serait-ce la clef qui l'ouvrirait ?;Während der Plünderung der Liegenschaft fand einer Eurer Männer einen merkwürdig aussehenden Schlüssel aus unbekanntem Metall. Ihr habt ein solches Metall nur einmal zuvor gesehen – an der mysteriösen Truhe, die in Eurer Familie seit Generationen weitervererbt wird. Sie dient irgendwo in Euren Gemächern als Staubfänger… könnte dies der Schlüssel zur Truhe sein?;;Mientras saquean la propiedad, uno de tus hombres llega con una extraña llave hecha de un metal desconocido. Sólo  has visto un metal así una vez: ese misterioso cofre que ha sido heredado y transmitido en tu familia. Todavía está acumulando polvo en algún lugar de tus habitaciones... ¿podría ser esa la llave que lo abre?;;;;;;;;;x
EVTOPTA_TOG_3303;Let us find out! ;Allons voir !;Lasst es uns herausfinden!;;¡Vamos a averiguarlo!;;;;;;;;;x
EVTDESC_TOG_3306;The key fits the lock, and trembling with anticipation you slowly open the chest. It is filled with ancient gold coins, carved with the likeness of the ancient Dwarf-Kings and words written in their strange language!;La clef entre dans la serrure et, tremblant d'excitation, vous ouvrez lentement le coffre. Il est rempli d'anciennes pièces d'or gravées d'un seau similaire à celui des empereurs romains morts depuis des lustres et de mots écrits dans leur langue étrange !;Der Schlüssel passt perfekt ins Schloss und zitternd vor Erwartung öffnet Ihr langsam die Truhe. Sie ist mit uralten Goldmünzen gefüllt, die das Antlitz längst verstorbener, römischer Imperatoren eingeprägt haben sowie Worte in ihrer fremden Sprache.;;La llave encaja en la cerradura, y temblando de emoción abres el cofre poco a poco. ¡Está lleno de antiguas monedas de oro, talladas con la imagen de los Emperadores de Roma muertos hace mucho tiempo y palabras escritas en su extraño idioma!;;;;;;;;;x
EVTOPTA_TOG_3306;A small fortune!;Une petite fortune !;Ein kleines Vermögen!;;¡Una pequeña fortuna!;;;;;;;;;x
EVTDESC_TOG_3307;The key fits the lock, and trembling with anticipation you slowly open the chest. Disappointingly, it contains only a few parched scrolls that crumble into dust at your touch. Whatever wisdom they held has been forever lost to the world.;La clef entre dans la serrure et, tremblant d'excitation, vous ouvrez lentement le coffre. À votre grande déception, vous n'y trouvez que de vieux parchemins poussiéreux qui s'effritent sous vos mains. Quel que soit le savoir qu'ils renfermaient, celui-ci est perdu à jamais.;Der Schlüssel passt perfekt ins Schloss und zitternd vor Erwartung öffnet Ihr langsam die Truhe. Zu Eurer Enttäuschung enthält sie nur einige Pergamentrollen, die zudem unter Eurer Berührung zu Staub zerfallen. Das Wissen, das sie enthalten haben mögen, ist für immer verloren.;;La llave encaja en la cerradura, y temblando de emoción abres el cofre poco a poco. Lamentablemente, sólo contiene algunos pergaminos resecos que se convierten en polvo cuando los tocas. Cualquiera que sea la sabiduría que contenían, se ha perdido para siempre.;;;;;;;;;x
EVTOPTA_TOG_3307;Just my luck.;C'est bien ma chance.;Ich habe einfach kein Glück.;;Qué suerte la mía.;;;;;;;;;x
EVTDESC_TOG_3308;The key fits the lock, and trembling with anticipation you slowly open the chest. Sadly, it is filled with nothing but worthless baubles and various trinkets. There is not a trace of gold to be found here, but the contents of the chest could probably be traded away for a few scraps of meat at least.;La clef entre dans la serrure et, tremblant d'excitation, vous ouvrez lentement le coffre. Il est malheureusement rempli de babioles sans valeur et autres colifichets. Il n'y a aucune trace d'or, mais on pourrait probablement tirer quelques pièces du coffre lui-même.;Der Schlüssel passt perfekt ins Schloss und zitternd vor Erwartung öffnet Ihr langsam die Truhe. Zu Eurer Enttäuschung enthält sie nur wertlose Glaskugeln und Tand. Nicht ein Körnchen Gold ist zu finden, aber eventuell kann der Inhalt wenigstens gegen einige Münzen eingetauscht werden.;;La llave encaja en la cerradura, y temblando de emoción abres el cofre poco a poco. Lamentablemente, está lleno de adornos inútiles y baratijas diversas. No hay ni rastro de oro aquí, pero el contenido del cofre probablemente podría ser comercializado por unas pocas monedas por lo menos.;;;;;;;;;x
EVTOPTA_TOG_3308;Better than nothing, I suppose.;J'imagine que c'est mieux que rien.;Besser als nichts, schätze ich.;;Mejor que nada, supongo.;;;;;;;;;x
opens_chest;You hurry to the chest...;Vous accourez vers le coffre...;Ihr eilt zur Truhe…;;Te apresuras hacia el cofre…;;;;;;;;;x
found_chest;You stow the chest safely away for now.;Vous rangez le coffre en lieu sûr pour le moment.;Ihr verstaut die Truhe bis auf Weiteres an einem sicheren Ort.;;Guardas el cofre a salvo por ahora.;;;;;;;;;x
chest_empty;You walk away disappointed.;Vous vous éloignez en poussant un soupir de déception.;Ihr geht voller Enttäuschung weg.;;Te vas decepcionado.;;;;;;;;;x
EVTDESC_TOG_3320;The pillaging and looting undertaken in your name has earned you a reputation as a fearsome orc raider. All throughout Middle-Earth, mothers tucking their children in for the night warn that unless they behave, the terrible [Root.GetFirstName], scourge of the night, will appear with his undead warriors and eat them.;Les pillages commis en votre nom vous ont valu une réputation de redoutable pillard viking. Tout le long des côtes européennes, les mères bordent leurs enfants le soir en leur disant que s'ils ne sont pas sages, le terrible [Root.GetFirstName], le fléau des mers, débarquera avec ses guerriers morts-vivants pour les manger.;Das Brandschatzen und Plündern in Eurem Namen hat Euch den Ruf eines furchtlosen Wikinger-Räubers eingebracht. An allen Küsten Europas bringen Mütter ihre Kinder abends zu Bett und flüstern Warnungen, dass der Schrecken [Root.GetFirstName], die Geißel der Meere, mit seinen untoten Kriegern kommen und sie fressen wird, wenn sie sich nicht benehmen.;;El pillaje y el saqueo llevado a cabo en tu nombre te ha dado una reputación de temible asaltante Vikingo. A lo largo de las costas de Europa, las madres advierten a sus hijos cuando llega la noche que si no se comportan, el terrible [Root.GetFirstName], castigo de los mares, llegará a tierra con sus guerreros muertos vivientes y se los comerán.;;;;;;;;;x
