#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCpowers.11;As the war began, you stand near Mount Doom. The mountain can release a thick black fume, which will hide the sun at the sight of your enemies. This will show your power and weaken the morale of your opponent.;Alors que la guerre a débuté, vous vous tenez près de la Montagne du Destin. La Montagne peut vous permettre de relâcher une épaisse fumée noire, qui cachera le soleil à la vue de vos ennemis. Cela montrera votre puissance, et affaiblira le moral de votre adversaire.;;;;;;;;;;;;x
EVTOPTApowers.11;I'll spread it on a single province;Je vais les propager sur une seule province;;;;;;;;;;;;x
EVTOPTBpowers.11;I'll spread it on a entire region;Je vais les propager sur une grande région.;;;;;;;;;;;;x
EVTOPTCpowers.11;I won't spread it.;Je ne vais pas les propager.;;;;;;;;;;;;x
EVTNAMEpowers.12;The Black Fume;La Fumée Noire;;;;;;;;;;;;x
EVTDESCpowers.12;You've prepared the black fumes in Mount Doom, and now it is time to release them. Soon, your foes will tremble in the darkness, and the world will be yours.;Vous avez préparé les fumées au sein de la Montagne du Destin, et il est temps maintenant de les lâcher. Bientôt, vos ennemis trembleront dans les ténèbres, et le monde sera à vous.;;;;;;;;;;;;x
EVTOPTApowers.12;Fumes will go where is my spymaster.;Les fumées iront là où se trouve mon maitre-espion.;;;;;;;;;;;;x
EVTOPTBpowers.12;Fumes will go on a random province.;Les Fumées iront sur n'importe quelle province.;;;;;;;;;;;;x
EVTNAMEpowers.13;The Black Fume;La Fumée Noire;;;;;;;;;;;;x
EVTDESCpowers.13;A thick black cloud covered the sky for several days, and the sun can't pierce it. You're in the darkness, and you feel the fear rise in you. Your men are agitated, and you fear that the End of Mankind is near.;Un épais nuage noir a recouvert le ciel depuis plusieurs jours, et le soleil n'arrive pas à le transpercer. Vous êtes dans les ténèbres, et sentez la peur monter en vous. Vos hommes s'agitent, et vous craignez que la fin des Hommes soit proche.;;;;;;;;;;;;x
EVTOPTApowers.13;The Dawnless Day;Le Jour sans Aube..;;;;;;;;;;;;x
EVTNAMEpowers.14;The Black Fume;La Fumée Noire;;;;;;;;;;;;x
EVTDESCpowers.14;You've prepared the black fumes in Mount Doom, and now it is time to release them. Soon, your foes will tremble in the darkness, and the world will be yours.;Vous avez préparé les fumées au sein de la Montagne du Destin, et il est temps maintenant de les lâcher. Bientôt, vos ennemis trembleront dans les ténèbres, et le monde sera à vous.;;;;;;;;;;;;x
EVTOPTApowers.14;The Fume will spread from the land where is my spymaster;La Fumée se diffusera depuis la province où se trouve mon Maitre-Espion.;;;;;;;;;;;;x
EVTOPTBpowers.14;The fume will spread from a random province;La Fumée se diffusera depuis une province aléatoire.;;;;;;;;;;;;x
