#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTDESCdragon.4;@FIXME@ The Dwarf face the Dragon;@FIXME@ The Dwarf face the Dragon;;;;;;;;;;;;x
EVTOPTAdragon.4;@FIXME@ I'll fight it!;@FIXME@ I'll fight it!;;;;;;;;;;;;x
EVTDESCdragon.6;@FIXME@ Victory;@FIXME@ Victoire;;;;;;;;;;;;x
EVTOPTAdragon.6;@FIXME@ Perfect;@FIXME@ Parfait;;;;;;;;;;;;x
EVTDESCdragon.7;You rush our to meet the dragon, in full armour and clutching your greatest axe. It is folly. The dragon makes short work of you and you fall mortally wounded before the gates of your city. You lie stunned, gazing one last time on your great halls, never to see or spend the treasures you have hoarded there.;Vous avez été tué par votre adversaire. Vous vous écroulez après un dernier regard vers la cité naine et le trésor qui s'y cache...;;;;;;;;;;;;x
EVTOPTAdragon.7;Aaaargh...;Aaaaargh…;;;;;;;;;;;;x
EVTDESCdragon.8;The dragon has managed to kill it's opponent, the gates have fallen, and it now advances unhindered within the city. There is chaos as people try to escape, many being killed or eaten, others find refuge in a cave outside of the city... What will you do?;Le dragon a réussi à tuer son opposant, et s'avance maintenant à l'intérieur de la cité. De nombreuses personnes tentent de s'enfuir, certains sont dévorés, mais d'autres trouvent refuge dans une caverne à l'exterieur de la cité... Qu'allez-vous faire?;;;;;;;;;;;;x
EVTOPTAdragon.8;We will have to leave this land...;Nous devons quitter la cité !;;;;;;;;;;;;x
EVTOPTBdragon.8;I will defend my city to the death!;Je protégerais ma cité jusqu'à la mort !;;;;;;;;;;;;x
EVTTITdragon.9;Escaping the City;La Fuite de la Cité;;;;;;;;;;;;x
EVTDESCdragon.9;You have decided to abandon the city to the dragon, there being no hope of victory against such a terrible beast. You are not strong enough to resist him, and only escape seems to be able to save the lives of your people. You can only hope that one of your kin or friends will welcome you...;Vous avez décidé d'abandonner la cité au dragon qui s'y est installé. Vous n'êtes pas assez fort pour lui résister, et seul la fuite semble pouvoir sauver la vie de votre peuple. Esperons que l'un de vos cousins ou amis pourra vous accueillir...;;;;;;;;;;;;x
EVTOPTAdragon.9;My people will come back one day...;Mon peuple reviendra un jour…;;;;;;;;;;;;x
EVTOPTAdragon.10;@FIXME@ This is MY mountain.;@FIXME@ This is MY mountain.;;;;;;;;;;;;x
EVTDESCdragon.10;@FIXME@ The Dragon is now the ruler of the land;@FIXME@ The Dragon is now the ruler of the land;;;;;;;;;;;;x
EVTTITdragon.11;A Dragon in the Grey Mountains;Un Dragon dans les Montagnes Grises;;;;;;;;;;;;x
EVTDESCdragon.11;In the Grey Mountains a dragon has taken possession of a dwarven city and all the treasure it contains. The dwarves fled after suffering many casualties, and the territory is now little more than a deserted moor. There is only the hope that one day, a hero will be able to slay the dragon who has installed itself in the galleries...;Un dragon a pris possession d'une cité naine et du trésor qu'elle abrite, au sein des Montagnes Grises. Les nains se sont enfuis après avoir subi de nombreuses pertes, et le territoire qui entoure cette montagne est devenu une lande désertique. Esperons qu'un jour, un héros sera capable de tuer le dragon qui s'est installé dans ces galeries...;;;;;;;;;;;;x
EVTOPTAdragon.11;Tough luck.;Je vois.;;;;;;;;;;;;x
EVTTITdragon.12;Fight against a Dragon;Combat contre un Dragon;;;;;;;;;;;;x
EVTDESCdragon.12;Your lord has asked you to fight the dragon that attacks your city. You are prepared, adorned with strong plated armour, and you now are to face the foul creature...;Votre liège vous a demandé de combattre le dragon qui attaque votre cité. Vous vous êtes préparé, avez revetu votre plus résistante armure, et vous présentez face à l'immonde créature...;;;;;;;;;;;;x
EVTOPTAdragon.12;I don't fear you!;Je ne te crains pas !;;;;;;;;;;;;x
EVTTITdragon.13;Fight against a Dragon;Combat contre un Dragon;;;;;;;;;;;;x
EVTDESCdragon.13;Your lord has asked you to fight the dragon that attacks your city. You are prepared, adorned with strong plated armour, and you now are to face the foul creature...;Votre liège vous a demandé de combattre le dragon qui attaque votre cité. Vous vous êtes préparé, avez revetu votre plus résistante armure, et vous présentez face à l'immonde créature...;;;;;;;;;;;;x
EVTOPTAdragon.13;I don't fear you!;Je ne te crains pas !;;;;;;;;;;;;x
EVTDESCdragon.14;@FIXME@ Victory of first round!;@FIXME@ Victory of first round!;;;;;;;;;;;;x
EVTOPTAdragon.14;@FIXME@ Perfect;@FIXME@ Parfait;;;;;;;;;;;;x
EVTDESCdragon.15;You charge headlong into battle and manage to hold your own for a while, but a dragon is a tough opponent and before long you find yourself knocked down, wounded and stunned. There is life in you yet, and you can still fight, will you continue the battle or try to escape before you get yourself killed?;Vous avez été blessé par votre adversaire, et vous vous retrouvez à terre le temps d'un instant. Vous saignez, et vous êtes endolori, mais vous êtes encore debout. Vous pouvez continuer le combat, ou tenter de vous enfuir avant de vous faire tuer...;;;;;;;;;;;;x
EVTOPTAdragon.15;I'm not dead yet foul creature!;Je ne suis pas mort !;;;;;;;;;;;;x
EVTOPTBdragon.15;I have to get out of here...;Je dois tenter de m'enfuir...;;;;;;;;;;;;x
