#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
colonisation8optA;I will rescue them myself!;Je vais les sauver moi-même !;;;;;;;;;;;;x
colonisation8optB;The soldiers will manage…;Il y a de bons soldats parmi eux…;;;;;;;;;;;;x
colonisation8optC;They must come back!;Ils devraient revenir ici!;;;;;;;;;;;;x
colonisation_de9;While a circle of wolves closes in on the settlers, horns sound, and your best warriors charge the beasts! You lead the assault, and your bravery inspires fear into the hearts of the wolves. While a few manage to escape, most are slaughtered where they stand.;Alors que les colons semblaient encercler par une imposante meute de loups, ils entendent retentir quelques cors, et voient vos meilleurs chevaliers charger! Vous menez l'assaut, et votre bravoure inspire la peur à ces bêtes. Si quelques uns arrivent à s'enfuir, la plupart sont massacrés sur place.;;;;;;;;;;;;x
colonisation9optA;Some wolves pelts to dress my settlers!;Quelques peaux de loups pour habiller mes colons!;;;;;;;;;;;;x
colonisation_de10;You ride as fast as you can, and finally reach the camp of your settlers. Unfortunately, it seems that you have arrived too late ... The camp is destroyed, and the bodies of your men lying everywhere. These wolves should be subject to some evil will ...;Vous avez chevauché aussi vite que vous le pouvez, et atteignez enfin le campement de vos colons. Malheureusement, il semble que vous arriviez trop tard... Le camp est dévasté, et les corps de vos hommes gisent un peu partout. Les loups devaient être soumis à quelque volonté maléfique...;;;;;;;;;;;;x
colonisation10optA;I've been too long…;J'ai été trop long…;;;;;;;;;;;;x
colonisation_de11;Despite the lack of reinforcements from you, your settlers were able to repel the wolves' assault. Some of your men perished, but the small community is now able to resume work. However, they will remember that you have abandoned them, and will not hesitate to spread word to your vassals ...;Malgré l'absence de renforts de votre part, vos colons ont été capables de repousser l'assaut des loups. Certains de vos hommes ont péris, mais la petite communauté est maintenant capable de reprendre le travail. Ils se souviendront cependant que vous les avez abandonné, et n'hésitent pas à le répeter à vos vassaux...;;;;;;;;;;;;x
colonisation11optA;I knew they could succeed!;Je savais qu'ils réussiraient !;;;;;;;;;;;;x
colonisation_de12;When your settlers abandoned the colony to take refuge in familiar halls, they were attacked by a large pack of wolves! Most of them were killed or wounded, and no survivors want to work in these lands anymore.;Alors que vos colons prenaient la route pour revenir se protéger derrière vos murs, ils ont été attaqués par une imposante meute de loups! La plupart d'entre eux ont été tués ou blessés, et aucun survivant ne veut maintenant repartir travailler dans ces terres.;;;;;;;;;;;;x
colonisation12optA;I could have saved them...;J'aurais pu les sauver…;;;;;;;;;;;;x
colonisation_de13;You thought the battle was over, but a wolf emerges from the bushes close to you and grabs you by the arm, throwing you down. As you feel his fangs tear your flesh, one of your soldiers kills the beast with his spear.  Your arm is bleeding and you hit your in the fall, but you're alive ...;Alors que vous pensiez le combat terminé, un loup surgit des broussailles proche de vous, et vous attrape par le bras, vous jetant à terre. Alors que vous sentez ses crocs se refermer, l'un de vos soldats tue la bête d'un coup de lance. Votre bras est en sang, et vous vous êtes blessé à la tête en tombant. Mais vous êtes en vie...;;;;;;;;;;;;x
colonisation13optA;It hurts!;Ca fait mal !;;;;;;;;;;;;x
colonisation_de14;"Settlers are crying because of joy, and thank you for coming. They really believed that they'd die, and your sudden arrival has saved them. You are now their true hero, and now they call you ""Wollfhunter"".";"Les colons pleurent de joie, et viennent tous vous remercier. Ils ont vraiment cru mourir, et votre arrivée soudaine les a sauvés. Vous êtes maintenant un héros à leurs yeux, et ils vous appellent maintenant ""Chasseur-de-Loups"".";;;;;;;;;;;;x
colonisation14optA;I always defend my people.;Je défends toujours mon Peuple.;;;;;;;;;;;;x
colonisation_de15;Your settlers arrived at the destination and began to rebuild a portion of an ancient fortress. They quickly run out of provisions, and send you a request for more raw materials. Will you send them?;Vos colons sont arrivés à destination, et ont commencé à rebatir une partie d'une ancienne forteresse. Ils arrivent cependant vite à court de provisions, et vous envoient une demande pour obtenir plus de matière première. Allez-vous répondre favorablement?;;;;;;;;;;;;x
colonisation15optA;I'll send them anything they need!;Je leur envoie plus de Pierres et de Bois !;;;;;;;;;;;;x
colonisation15optB;They must fend for themselves.;Ils doivent se débrouiller.;;;;;;;;;;;;x
colonisation_de16;After a hard work, your few settlers were able to rebuild the walls of an old fortress. While it's not very powerful at present, it's sufficient to establish a garrison and begin to repopulate the surrounding lands. You reward them by offering to their leader a position in your court.;Après un dur labeur, vos quelques colons ont réussi à rebatir les murs d'une ancienne forteresse. Si elle n'est pas encore très puissante, cela suffira pour établir une garnison et commencer à repeupler les terres alentours. Vous les récompensez en offrant une place à votre cour à leur chef.;;;;;;;;;;;;x
colonisation16optA;A wonderful job !;Un vrai bon travail !;;;;;;;;;;;;x
colonisation_de17;After much hard work, your few settlers were able to rebuild the walls of an old fortress. Unfortunately, after a few days, the walls begin to collapse, and all their work is destroyed. Depressed, they decide to go, abandoning their dreams of colonization.;Après un dur labeur, vos quelques colons ont réussi à rebatir les murs d'une ancienne forteresse. Malheureusement, au bout de quelques jours, les murs commencent à s'effondrer, et tout leur travail est anéanti. Déprimés, ils décident de rentrer, abandonnant leur rêve de colonisation.;;;;;;;;;;;;x
colonisation17optA;So many wasted resources ...;Tant de ressources gaspillées...;;;;;;;;;;;;x
colonisation_de18;After much hard work, your few settlers were able to rebuild the walls of an old fortress. Unfortunately, after a few days, and because of the lack of ressources, the walls begin to collapse, and all their work is destroyed. Depressed, they decide to go, abandoning their dream of colonization.;Après un dur labeur, vos quelques colons ont réussi à rebatir les murs d'une ancienne forteresse. Malheureusement, au bout de quelques jours, les murs commencent à s'effondrer à cause du manque de ressources, et tout leur travail est anéanti. Déprimés, ils décident de rentrer, abandonnant leur rêve de colonisation.;;;;;;;;;;;;x
colonisation18optA;It was only a dream…;C'était seulement un rêve…;;;;;;;;;;;;x
being_colonised;Being Settled;Colonisation;;;;;;;;;;;;x
colonisation_de20;Your settlers continue to have hardships at need your continued material support.;Vos colons ont des difficultés et ont besoin d'un soutien matériel.;;;;;;;;;;;;x
colonisation20optA;This better pay off.;Je vais leur envoyer.;;;;;;;;;;;;x
colonisation20optB;They'll have to fend for themselves.;Ils doivent se débrouiller.;;;;;;;;;;;;x
EVTDESCcolonisation.100;Successful colonisation!;;;;;;;;;;;;;x
EVTOPTAcolonisation.100;This land is ours now!;;;;;;;;;;;;;x
EVTDESCcolonisation.101;Colonisation end.;;;;;;;;;;;;;x
EVTOPTAcolonisation.101;OK;;;;;;;;;;;;;x
EVTDESCcolonisation.1;There are emptly lands where the people have fled before your armies, should we send in orcs to settle it?;;;;;;;;;;;;;x
EVTOPTAcolonisation.1;Send in the orcs!;;;;;;;;;;;;;x
EVTDESCcolonisation.2;There are empty lands where the people have fled before your armies, should we send in Uruk-Hai to settle it?;;;;;;;;;;;;;x
EVTOPTAcolonisation.2;Send in the Uruks!;;;;;;;;;;;;;x
colonize_with_orcs;Colonise with orcs;;;;;;;;;;;;;x
colonize_with_orcs_desc;Colonise with orcs.;;;;;;;;;;;;;x
colonize_with_uruk_hai;Colonise with uruk hai;;;;;;;;;;;;;x
colonize_with_uruk_hai_desc;Colonise with uruk hai.;;;;;;;;;;;;;x
opinion_colonizes_my_province;Colonises my province;;;;;;;;;;;;;x
opinion_colonized_my_province;Colonised my province;;;;;;;;;;;;;x
opinion_colonizes_my_province_wrong;Colonises my province;;;;;;;;;;;;;x
opinion_colonized_my_province_wrong;Colonised my province;;;;;;;;;;;;;x
